treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
698,RickerModelWStochasticDispersal,3.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
699,RickerModelWDiffusionDispersal,3.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
700,RickerModelWStochasticDispersal,3.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
701,RickerModelWDiffusionDispersal,3.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
702,RickerModelWStochasticDispersal,3.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
703,RickerModelWDiffusionDispersal,4.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
704,RickerModelWStochasticDispersal,4.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
705,RickerModelWDiffusionDispersal,4.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
706,RickerModelWStochasticDispersal,4.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
707,RickerModelWDiffusionDispersal,4.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
708,RickerModelWStochasticDispersal,4.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
709,RickerModelWDiffusionDispersal,4.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
710,RickerModelWStochasticDispersal,4.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
711,RickerModelWDiffusionDispersal,5.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
712,RickerModelWStochasticDispersal,5.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
713,RickerModelWDiffusionDispersal,5.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
714,RickerModelWStochasticDispersal,5.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
715,RickerModelWDiffusionDispersal,5.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
716,RickerModelWStochasticDispersal,5.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
717,RickerModelWDiffusionDispersal,5.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
718,RickerModelWStochasticDispersal,5.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
719,RickerModelWDiffusionDispersal,6.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
720,RickerModelWStochasticDispersal,6.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
721,RickerModelWDiffusionDispersal,6.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
722,RickerModelWStochasticDispersal,6.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
723,RickerModelWDiffusionDispersal,6.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
724,RickerModelWStochasticDispersal,6.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
725,RickerModelWDiffusionDispersal,6.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
726,RickerModelWStochasticDispersal,6.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
727,RickerModelWDiffusionDispersal,7.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
728,RickerModelWStochasticDispersal,7.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
729,RickerModelWDiffusionDispersal,7.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
730,RickerModelWStochasticDispersal,7.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
731,RickerModelWDiffusionDispersal,7.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
732,RickerModelWStochasticDispersal,7.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
733,RickerModelWDiffusionDispersal,7.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
734,RickerModelWStochasticDispersal,7.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
735,RickerModelWDiffusionDispersal,8.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
736,RickerModelWStochasticDispersal,8.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
737,RickerModelWDiffusionDispersal,8.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
738,RickerModelWStochasticDispersal,8.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
739,RickerModelWDiffusionDispersal,8.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
740,RickerModelWStochasticDispersal,8.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
741,RickerModelWDiffusionDispersal,8.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
742,RickerModelWStochasticDispersal,8.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
743,RickerModelWDiffusionDispersal,9.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
744,RickerModelWStochasticDispersal,9.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
745,RickerModelWDiffusionDispersal,9.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
746,RickerModelWStochasticDispersal,9.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
747,RickerModelWDiffusionDispersal,9.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
748,RickerModelWStochasticDispersal,9.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
749,RickerModelWDiffusionDispersal,9.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
750,RickerModelWStochasticDispersal,9.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
751,RickerModelWDiffusionDispersal,10.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
752,RickerModelWStochasticDispersal,10.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
753,RickerModelWDiffusionDispersal,10.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
754,RickerModelWStochasticDispersal,10.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
755,RickerModelWDiffusionDispersal,10.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
756,RickerModelWStochasticDispersal,10.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
757,RickerModelWDiffusionDispersal,10.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
758,RickerModelWStochasticDispersal,10.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
759,RickerModelWDiffusionDispersal,11.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
760,RickerModelWStochasticDispersal,11.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
761,RickerModelWDiffusionDispersal,11.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
762,RickerModelWStochasticDispersal,11.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
763,RickerModelWDiffusionDispersal,11.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
764,RickerModelWStochasticDispersal,11.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
765,RickerModelWDiffusionDispersal,11.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
766,RickerModelWStochasticDispersal,11.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
767,RickerModelWDiffusionDispersal,12.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
768,RickerModelWStochasticDispersal,12.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
769,RickerModelWDiffusionDispersal,12.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
770,RickerModelWStochasticDispersal,12.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
771,RickerModelWDiffusionDispersal,12.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
772,RickerModelWStochasticDispersal,12.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
773,RickerModelWDiffusionDispersal,12.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
774,RickerModelWStochasticDispersal,12.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
775,RickerModelWDiffusionDispersal,13.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
776,RickerModelWStochasticDispersal,13.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
777,RickerModelWDiffusionDispersal,13.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
778,RickerModelWStochasticDispersal,13.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
779,RickerModelWDiffusionDispersal,13.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
780,RickerModelWStochasticDispersal,13.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
781,RickerModelWDiffusionDispersal,13.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
782,RickerModelWStochasticDispersal,13.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
783,RickerModelWDiffusionDispersal,14.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
784,RickerModelWStochasticDispersal,14.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
785,RickerModelWDiffusionDispersal,2.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
786,RickerModelWStochasticDispersal,2.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
787,RickerModelWDiffusionDispersal,2.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
788,RickerModelWStochasticDispersal,2.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
789,RickerModelWDiffusionDispersal,2.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
790,RickerModelWStochasticDispersal,2.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
791,RickerModelWDiffusionDispersal,2.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
792,RickerModelWStochasticDispersal,2.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
793,RickerModelWDiffusionDispersal,3.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
794,RickerModelWStochasticDispersal,3.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
795,RickerModelWDiffusionDispersal,3.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
796,RickerModelWStochasticDispersal,3.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
797,RickerModelWDiffusionDispersal,3.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
798,RickerModelWStochasticDispersal,3.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
799,RickerModelWDiffusionDispersal,3.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
800,RickerModelWStochasticDispersal,3.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
801,RickerModelWDiffusionDispersal,4.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
802,RickerModelWStochasticDispersal,4.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
803,RickerModelWDiffusionDispersal,4.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
804,RickerModelWStochasticDispersal,4.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
805,RickerModelWDiffusionDispersal,4.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
806,RickerModelWStochasticDispersal,4.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
807,RickerModelWDiffusionDispersal,4.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
808,RickerModelWStochasticDispersal,4.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
809,RickerModelWDiffusionDispersal,5.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
810,RickerModelWStochasticDispersal,5.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
811,RickerModelWDiffusionDispersal,5.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
812,RickerModelWStochasticDispersal,5.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
813,RickerModelWDiffusionDispersal,5.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
814,RickerModelWStochasticDispersal,5.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
815,RickerModelWDiffusionDispersal,5.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
816,RickerModelWStochasticDispersal,5.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
817,RickerModelWDiffusionDispersal,6.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
818,RickerModelWStochasticDispersal,6.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
819,RickerModelWDiffusionDispersal,6.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
820,RickerModelWStochasticDispersal,6.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
821,RickerModelWDiffusionDispersal,6.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
822,RickerModelWStochasticDispersal,6.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
823,RickerModelWDiffusionDispersal,6.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
824,RickerModelWStochasticDispersal,6.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
825,RickerModelWDiffusionDispersal,7.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
826,RickerModelWStochasticDispersal,7.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
827,RickerModelWDiffusionDispersal,7.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
828,RickerModelWStochasticDispersal,7.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
829,RickerModelWDiffusionDispersal,7.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
830,RickerModelWStochasticDispersal,7.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
831,RickerModelWDiffusionDispersal,7.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
832,RickerModelWStochasticDispersal,7.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
833,RickerModelWDiffusionDispersal,8.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
834,RickerModelWStochasticDispersal,8.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
835,RickerModelWDiffusionDispersal,8.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
836,RickerModelWStochasticDispersal,8.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
837,RickerModelWDiffusionDispersal,8.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
838,RickerModelWStochasticDispersal,8.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
839,RickerModelWDiffusionDispersal,8.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
840,RickerModelWStochasticDispersal,8.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
841,RickerModelWDiffusionDispersal,9.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
842,RickerModelWStochasticDispersal,9.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
843,RickerModelWDiffusionDispersal,9.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
844,RickerModelWStochasticDispersal,9.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
845,RickerModelWDiffusionDispersal,9.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
846,RickerModelWStochasticDispersal,9.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
847,RickerModelWDiffusionDispersal,9.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
848,RickerModelWStochasticDispersal,9.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
849,RickerModelWDiffusionDispersal,10.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
850,RickerModelWStochasticDispersal,10.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
851,RickerModelWDiffusionDispersal,10.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
852,RickerModelWStochasticDispersal,10.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
853,RickerModelWDiffusionDispersal,10.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
854,RickerModelWStochasticDispersal,10.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
855,RickerModelWDiffusionDispersal,10.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
856,RickerModelWStochasticDispersal,10.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
857,RickerModelWDiffusionDispersal,11.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
858,RickerModelWStochasticDispersal,11.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
859,RickerModelWDiffusionDispersal,11.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
860,RickerModelWStochasticDispersal,11.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
861,RickerModelWDiffusionDispersal,11.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
862,RickerModelWStochasticDispersal,11.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
863,RickerModelWDiffusionDispersal,11.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
864,RickerModelWStochasticDispersal,11.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
865,RickerModelWDiffusionDispersal,12.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
866,RickerModelWStochasticDispersal,12.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
867,RickerModelWDiffusionDispersal,12.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
868,RickerModelWStochasticDispersal,12.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
869,RickerModelWDiffusionDispersal,12.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
870,RickerModelWStochasticDispersal,12.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
871,RickerModelWDiffusionDispersal,12.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
872,RickerModelWStochasticDispersal,12.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
873,RickerModelWDiffusionDispersal,13.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
874,RickerModelWStochasticDispersal,13.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
875,RickerModelWDiffusionDispersal,13.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
876,RickerModelWStochasticDispersal,13.25,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
877,RickerModelWDiffusionDispersal,13.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
878,RickerModelWStochasticDispersal,13.5,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
879,RickerModelWDiffusionDispersal,13.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
880,RickerModelWStochasticDispersal,13.75,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
881,RickerModelWDiffusionDispersal,14.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
882,RickerModelWStochasticDispersal,14.0,200,0.03,2287661335,ExpKernel,0.0,10,0.25,1.0,0.01,false
883,RickerModelWDiffusionDispersal,2.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
884,RickerModelWStochasticDispersal,2.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
885,RickerModelWDiffusionDispersal,2.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
886,RickerModelWStochasticDispersal,2.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
887,RickerModelWDiffusionDispersal,2.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
888,RickerModelWStochasticDispersal,2.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
889,RickerModelWDiffusionDispersal,2.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
890,RickerModelWStochasticDispersal,2.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
891,RickerModelWDiffusionDispersal,3.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
892,RickerModelWStochasticDispersal,3.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
893,RickerModelWDiffusionDispersal,3.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
894,RickerModelWStochasticDispersal,3.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
895,RickerModelWDiffusionDispersal,3.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
896,RickerModelWStochasticDispersal,3.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
897,RickerModelWDiffusionDispersal,3.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
898,RickerModelWStochasticDispersal,3.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
899,RickerModelWDiffusionDispersal,4.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
900,RickerModelWStochasticDispersal,4.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
901,RickerModelWDiffusionDispersal,4.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
902,RickerModelWStochasticDispersal,4.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
903,RickerModelWDiffusionDispersal,4.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
904,RickerModelWStochasticDispersal,4.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
905,RickerModelWDiffusionDispersal,4.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
906,RickerModelWStochasticDispersal,4.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
907,RickerModelWDiffusionDispersal,5.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
908,RickerModelWStochasticDispersal,5.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
909,RickerModelWDiffusionDispersal,5.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
910,RickerModelWStochasticDispersal,5.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
911,RickerModelWDiffusionDispersal,5.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
912,RickerModelWStochasticDispersal,5.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
913,RickerModelWDiffusionDispersal,5.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
914,RickerModelWStochasticDispersal,5.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
915,RickerModelWDiffusionDispersal,6.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
916,RickerModelWStochasticDispersal,6.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
917,RickerModelWDiffusionDispersal,6.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
918,RickerModelWStochasticDispersal,6.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
919,RickerModelWDiffusionDispersal,6.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
920,RickerModelWStochasticDispersal,6.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
921,RickerModelWDiffusionDispersal,6.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
922,RickerModelWStochasticDispersal,6.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
923,RickerModelWDiffusionDispersal,7.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
924,RickerModelWStochasticDispersal,7.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
925,RickerModelWDiffusionDispersal,7.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
926,RickerModelWStochasticDispersal,7.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
927,RickerModelWDiffusionDispersal,7.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
928,RickerModelWStochasticDispersal,7.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
929,RickerModelWDiffusionDispersal,7.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
930,RickerModelWStochasticDispersal,7.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
