treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
13021,RickerModelWDiffusionDispersal,12.5,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13022,RickerModelWStochasticDispersal,12.5,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13023,RickerModelWDiffusionDispersal,12.75,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13024,RickerModelWStochasticDispersal,12.75,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13025,RickerModelWDiffusionDispersal,13.0,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13026,RickerModelWStochasticDispersal,13.0,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13027,RickerModelWDiffusionDispersal,13.25,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13028,RickerModelWStochasticDispersal,13.25,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13029,RickerModelWDiffusionDispersal,13.5,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13030,RickerModelWStochasticDispersal,13.5,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13031,RickerModelWDiffusionDispersal,13.75,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13032,RickerModelWStochasticDispersal,13.75,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13033,RickerModelWDiffusionDispersal,14.0,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13034,RickerModelWStochasticDispersal,14.0,50,0.03,1007929834,ExpKernel,0,5,0.67,1.0,0.01,false
13035,RickerModelWDiffusionDispersal,2.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13036,RickerModelWStochasticDispersal,2.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13037,RickerModelWDiffusionDispersal,2.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13038,RickerModelWStochasticDispersal,2.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13039,RickerModelWDiffusionDispersal,2.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13040,RickerModelWStochasticDispersal,2.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13041,RickerModelWDiffusionDispersal,2.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13042,RickerModelWStochasticDispersal,2.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13043,RickerModelWDiffusionDispersal,3.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13044,RickerModelWStochasticDispersal,3.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13045,RickerModelWDiffusionDispersal,3.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13046,RickerModelWStochasticDispersal,3.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13047,RickerModelWDiffusionDispersal,3.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13048,RickerModelWStochasticDispersal,3.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13049,RickerModelWDiffusionDispersal,3.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13050,RickerModelWStochasticDispersal,3.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13051,RickerModelWDiffusionDispersal,4.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13052,RickerModelWStochasticDispersal,4.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13053,RickerModelWDiffusionDispersal,4.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13054,RickerModelWStochasticDispersal,4.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13055,RickerModelWDiffusionDispersal,4.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13056,RickerModelWStochasticDispersal,4.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13057,RickerModelWDiffusionDispersal,4.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13058,RickerModelWStochasticDispersal,4.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13059,RickerModelWDiffusionDispersal,5.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13060,RickerModelWStochasticDispersal,5.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13061,RickerModelWDiffusionDispersal,5.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13062,RickerModelWStochasticDispersal,5.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13063,RickerModelWDiffusionDispersal,5.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13064,RickerModelWStochasticDispersal,5.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13065,RickerModelWDiffusionDispersal,5.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13066,RickerModelWStochasticDispersal,5.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13067,RickerModelWDiffusionDispersal,6.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13068,RickerModelWStochasticDispersal,6.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13069,RickerModelWDiffusionDispersal,6.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13070,RickerModelWStochasticDispersal,6.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13071,RickerModelWDiffusionDispersal,6.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13072,RickerModelWStochasticDispersal,6.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13073,RickerModelWDiffusionDispersal,6.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13074,RickerModelWStochasticDispersal,6.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13075,RickerModelWDiffusionDispersal,7.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13076,RickerModelWStochasticDispersal,7.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13077,RickerModelWDiffusionDispersal,7.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13078,RickerModelWStochasticDispersal,7.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13079,RickerModelWDiffusionDispersal,7.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13080,RickerModelWStochasticDispersal,7.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13081,RickerModelWDiffusionDispersal,7.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13082,RickerModelWStochasticDispersal,7.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13083,RickerModelWDiffusionDispersal,8.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13084,RickerModelWStochasticDispersal,8.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13085,RickerModelWDiffusionDispersal,8.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13086,RickerModelWStochasticDispersal,8.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13087,RickerModelWDiffusionDispersal,8.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13088,RickerModelWStochasticDispersal,8.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13089,RickerModelWDiffusionDispersal,8.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13090,RickerModelWStochasticDispersal,8.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13091,RickerModelWDiffusionDispersal,9.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13092,RickerModelWStochasticDispersal,9.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13093,RickerModelWDiffusionDispersal,9.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13094,RickerModelWStochasticDispersal,9.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13095,RickerModelWDiffusionDispersal,9.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13096,RickerModelWStochasticDispersal,9.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13097,RickerModelWDiffusionDispersal,9.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13098,RickerModelWStochasticDispersal,9.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13099,RickerModelWDiffusionDispersal,10.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13100,RickerModelWStochasticDispersal,10.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13101,RickerModelWDiffusionDispersal,10.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13102,RickerModelWStochasticDispersal,10.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13103,RickerModelWDiffusionDispersal,10.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13104,RickerModelWStochasticDispersal,10.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13105,RickerModelWDiffusionDispersal,10.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13106,RickerModelWStochasticDispersal,10.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13107,RickerModelWDiffusionDispersal,11.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13108,RickerModelWStochasticDispersal,11.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13109,RickerModelWDiffusionDispersal,11.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13110,RickerModelWStochasticDispersal,11.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13111,RickerModelWDiffusionDispersal,11.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13112,RickerModelWStochasticDispersal,11.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13113,RickerModelWDiffusionDispersal,11.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13114,RickerModelWStochasticDispersal,11.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13115,RickerModelWDiffusionDispersal,12.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13116,RickerModelWStochasticDispersal,12.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13117,RickerModelWDiffusionDispersal,12.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13118,RickerModelWStochasticDispersal,12.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13119,RickerModelWDiffusionDispersal,12.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13120,RickerModelWStochasticDispersal,12.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13121,RickerModelWDiffusionDispersal,12.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13122,RickerModelWStochasticDispersal,12.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13123,RickerModelWDiffusionDispersal,13.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13124,RickerModelWStochasticDispersal,13.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13125,RickerModelWDiffusionDispersal,13.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13126,RickerModelWStochasticDispersal,13.25,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13127,RickerModelWDiffusionDispersal,13.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13128,RickerModelWStochasticDispersal,13.5,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13129,RickerModelWDiffusionDispersal,13.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13130,RickerModelWStochasticDispersal,13.75,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13131,RickerModelWDiffusionDispersal,14.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13132,RickerModelWStochasticDispersal,14.0,50,0.03,1007929834,ExpKernel,0,10,0.67,1.0,0.01,false
13133,RickerModelWDiffusionDispersal,2.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13134,RickerModelWStochasticDispersal,2.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13135,RickerModelWDiffusionDispersal,2.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13136,RickerModelWStochasticDispersal,2.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13137,RickerModelWDiffusionDispersal,2.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13138,RickerModelWStochasticDispersal,2.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13139,RickerModelWDiffusionDispersal,2.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13140,RickerModelWStochasticDispersal,2.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13141,RickerModelWDiffusionDispersal,3.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13142,RickerModelWStochasticDispersal,3.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13143,RickerModelWDiffusionDispersal,3.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13144,RickerModelWStochasticDispersal,3.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13145,RickerModelWDiffusionDispersal,3.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13146,RickerModelWStochasticDispersal,3.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13147,RickerModelWDiffusionDispersal,3.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13148,RickerModelWStochasticDispersal,3.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13149,RickerModelWDiffusionDispersal,4.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13150,RickerModelWStochasticDispersal,4.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13151,RickerModelWDiffusionDispersal,4.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13152,RickerModelWStochasticDispersal,4.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13153,RickerModelWDiffusionDispersal,4.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13154,RickerModelWStochasticDispersal,4.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13155,RickerModelWDiffusionDispersal,4.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13156,RickerModelWStochasticDispersal,4.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13157,RickerModelWDiffusionDispersal,5.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13158,RickerModelWStochasticDispersal,5.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13159,RickerModelWDiffusionDispersal,5.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13160,RickerModelWStochasticDispersal,5.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13161,RickerModelWDiffusionDispersal,5.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13162,RickerModelWStochasticDispersal,5.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13163,RickerModelWDiffusionDispersal,5.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13164,RickerModelWStochasticDispersal,5.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13165,RickerModelWDiffusionDispersal,6.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13166,RickerModelWStochasticDispersal,6.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13167,RickerModelWDiffusionDispersal,6.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13168,RickerModelWStochasticDispersal,6.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13169,RickerModelWDiffusionDispersal,6.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13170,RickerModelWStochasticDispersal,6.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13171,RickerModelWDiffusionDispersal,6.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13172,RickerModelWStochasticDispersal,6.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13173,RickerModelWDiffusionDispersal,7.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13174,RickerModelWStochasticDispersal,7.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13175,RickerModelWDiffusionDispersal,7.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13176,RickerModelWStochasticDispersal,7.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13177,RickerModelWDiffusionDispersal,7.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13178,RickerModelWStochasticDispersal,7.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13179,RickerModelWDiffusionDispersal,7.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13180,RickerModelWStochasticDispersal,7.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13181,RickerModelWDiffusionDispersal,8.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13182,RickerModelWStochasticDispersal,8.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13183,RickerModelWDiffusionDispersal,8.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13184,RickerModelWStochasticDispersal,8.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13185,RickerModelWDiffusionDispersal,8.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13186,RickerModelWStochasticDispersal,8.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13187,RickerModelWDiffusionDispersal,8.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13188,RickerModelWStochasticDispersal,8.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13189,RickerModelWDiffusionDispersal,9.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13190,RickerModelWStochasticDispersal,9.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13191,RickerModelWDiffusionDispersal,9.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13192,RickerModelWStochasticDispersal,9.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13193,RickerModelWDiffusionDispersal,9.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13194,RickerModelWStochasticDispersal,9.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13195,RickerModelWDiffusionDispersal,9.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13196,RickerModelWStochasticDispersal,9.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13197,RickerModelWDiffusionDispersal,10.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13198,RickerModelWStochasticDispersal,10.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13199,RickerModelWDiffusionDispersal,10.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13200,RickerModelWStochasticDispersal,10.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13201,RickerModelWDiffusionDispersal,10.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13202,RickerModelWStochasticDispersal,10.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13203,RickerModelWDiffusionDispersal,10.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13204,RickerModelWStochasticDispersal,10.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13205,RickerModelWDiffusionDispersal,11.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13206,RickerModelWStochasticDispersal,11.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13207,RickerModelWDiffusionDispersal,11.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13208,RickerModelWStochasticDispersal,11.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13209,RickerModelWDiffusionDispersal,11.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13210,RickerModelWStochasticDispersal,11.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13211,RickerModelWDiffusionDispersal,11.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13212,RickerModelWStochasticDispersal,11.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13213,RickerModelWDiffusionDispersal,12.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13214,RickerModelWStochasticDispersal,12.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13215,RickerModelWDiffusionDispersal,12.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13216,RickerModelWStochasticDispersal,12.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13217,RickerModelWDiffusionDispersal,12.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13218,RickerModelWStochasticDispersal,12.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13219,RickerModelWDiffusionDispersal,12.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13220,RickerModelWStochasticDispersal,12.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13221,RickerModelWDiffusionDispersal,13.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13222,RickerModelWStochasticDispersal,13.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13223,RickerModelWDiffusionDispersal,13.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13224,RickerModelWStochasticDispersal,13.25,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13225,RickerModelWDiffusionDispersal,13.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13226,RickerModelWStochasticDispersal,13.5,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13227,RickerModelWDiffusionDispersal,13.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13228,RickerModelWStochasticDispersal,13.75,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13229,RickerModelWDiffusionDispersal,14.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13230,RickerModelWStochasticDispersal,14.0,50,0.03,1007929834,ExpKernel,0,15,0.67,1.0,0.01,false
13231,RickerModelWDiffusionDispersal,2.0,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13232,RickerModelWStochasticDispersal,2.0,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13233,RickerModelWDiffusionDispersal,2.25,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13234,RickerModelWStochasticDispersal,2.25,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13235,RickerModelWDiffusionDispersal,2.5,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13236,RickerModelWStochasticDispersal,2.5,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13237,RickerModelWDiffusionDispersal,2.75,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13238,RickerModelWStochasticDispersal,2.75,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13239,RickerModelWDiffusionDispersal,3.0,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13240,RickerModelWStochasticDispersal,3.0,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13241,RickerModelWDiffusionDispersal,3.25,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13242,RickerModelWStochasticDispersal,3.25,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13243,RickerModelWDiffusionDispersal,3.5,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13244,RickerModelWStochasticDispersal,3.5,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13245,RickerModelWDiffusionDispersal,3.75,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13246,RickerModelWStochasticDispersal,3.75,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13247,RickerModelWDiffusionDispersal,4.0,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13248,RickerModelWStochasticDispersal,4.0,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13249,RickerModelWDiffusionDispersal,4.25,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13250,RickerModelWStochasticDispersal,4.25,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13251,RickerModelWDiffusionDispersal,4.5,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
13252,RickerModelWStochasticDispersal,4.5,50,0.03,1007929834,ExpKernel,0,20,0.67,1.0,0.01,false
