treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
3014,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.75,1.0,0.01,false
3015,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.75,1.0,0.01,false
3016,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.75,1.0,0.01,false
3017,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.75,1.0,0.01,false
3018,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.75,1.0,0.01,false
3019,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.75,1.0,0.01,false
3020,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.75,1.0,0.01,false
3021,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3022,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3023,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3024,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3025,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3026,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3027,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3028,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3029,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3030,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.75,1.0,0.01,false
3031,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3032,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3033,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3034,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3035,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3036,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3037,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3038,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3039,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3040,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.75,1.0,0.01,false
3041,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3042,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3043,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3044,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3045,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3046,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3047,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3048,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3049,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3050,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.76,1.0,0.01,false
3051,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3052,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3053,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3054,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3055,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3056,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3057,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3058,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3059,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3060,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.76,1.0,0.01,false
3061,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3062,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3063,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3064,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3065,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3066,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3067,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3068,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3069,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3070,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.76,1.0,0.01,false
3071,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3072,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3073,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3074,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3075,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3076,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3077,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3078,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3079,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3080,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.76,1.0,0.01,false
3081,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3082,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3083,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3084,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3085,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3086,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3087,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3088,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3089,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3090,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.77,1.0,0.01,false
3091,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3092,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3093,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3094,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3095,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3096,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3097,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3098,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3099,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3100,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.77,1.0,0.01,false
3101,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3102,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3103,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3104,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3105,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3106,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3107,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3108,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3109,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3110,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.77,1.0,0.01,false
3111,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3112,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3113,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3114,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3115,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3116,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3117,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3118,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3119,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3120,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.77,1.0,0.01,false
3121,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3122,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3123,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3124,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3125,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3126,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3127,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3128,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3129,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3130,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.78,1.0,0.01,false
3131,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3132,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3133,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3134,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3135,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3136,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3137,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3138,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3139,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3140,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.78,1.0,0.01,false
3141,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3142,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3143,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3144,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3145,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3146,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3147,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3148,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3149,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3150,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.78,1.0,0.01,false
3151,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3152,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3153,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3154,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3155,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3156,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3157,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3158,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3159,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3160,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.78,1.0,0.01,false
3161,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3162,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3163,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3164,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3165,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3166,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3167,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3168,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3169,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3170,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.79,1.0,0.01,false
3171,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3172,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3173,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3174,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3175,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3176,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3177,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3178,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3179,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3180,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.79,1.0,0.01,false
3181,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3182,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3183,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3184,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3185,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3186,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3187,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3188,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3189,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3190,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.79,1.0,0.01,false
3191,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3192,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3193,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3194,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3195,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3196,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3197,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3198,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3199,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3200,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.79,1.0,0.01,false
3201,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3202,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3203,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3204,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3205,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3206,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3207,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3208,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3209,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3210,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.8,1.0,0.01,false
3211,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3212,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3213,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3214,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3215,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3216,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3217,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3218,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3219,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3220,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.8,1.0,0.01,false
3221,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3222,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3223,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3224,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3225,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3226,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3227,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3228,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3229,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3230,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.8,1.0,0.01,false
3231,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3232,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3233,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3234,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3235,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3236,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3237,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3238,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3239,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3240,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.8,1.0,0.01,false
3241,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3242,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3243,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3244,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3245,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3246,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3247,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3248,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3249,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3250,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.81,1.0,0.01,false
3251,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.81,1.0,0.01,false
3252,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.81,1.0,0.01,false
3253,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.81,1.0,0.01,false
3254,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.81,1.0,0.01,false
3255,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.81,1.0,0.01,false
